analytic_distribution,analytic_precision,distribution_analytic_account_ids,order_id,sequence,company_id,currency_id,order_partner_id,salesman_id,state,tax_country_id,display_type,is_configurable_product,is_downpayment,is_expense,product_id,product_template_id,product_uom_category_id,product_template_attribute_value_ids,product_custom_attribute_value_ids,product_no_variant_attribute_value_ids,is_product_archived,name,product_uom_qty,product_uom,linked_line_id,linked_line_ids,virtual_id,linked_virtual_id,selected_combo_items,combo_item_id,tax_id,pricelist_item_id,price_unit,technical_price_unit,discount,price_subtotal,price_tax,price_total,price_reduce_taxexcl,price_reduce_taxinc,product_packaging_id,product_packaging_qty,customer_lead,qty_delivered_method,qty_delivered,qty_invoiced,qty_invoiced_posted,qty_to_invoice,analytic_line_ids,invoice_lines,invoice_status,untaxed_amount_invoiced,amount_invoiced,untaxed_amount_to_invoice,amount_to_invoice,product_type,service_tracking,product_updatable,product_uom_readonly,tax_calculation_rounding_method,company_price_include,id,display_name,create_uid,create_date,write_uid,write_date,is_delivery,product_qty,recompute_delivery_price,sale_order_option_ids,purchase_line_ids,purchase_line_count,is_rental,qty_returned,start_date,return_date,reservation_begin,is_product_rentable,route_id,move_ids,virtual_available_at_date,scheduled_date,forecast_expected_date,free_qty_today,qty_available_today,warehouse_id,qty_to_deliver,is_mto,display_qty_widget,is_storable,event_id,event_ticket_id,registration_ids,pos_order_line_ids,available_product_document_ids,product_document_ids,is_service,tracking,reserved_lot_ids,pickedup_lot_ids,returned_lot_ids,unavailable_lot_ids,available_reserved_lots,recurring_invoice,recurring_monthly,parent_line_id,last_invoiced_date,pricelist_id,subscription_start_date,subscription_end_date,next_invoice_date,product_template_variant_value_ids,subscription_plan_id,name_short,shop_warning,amazon_item_ref,amazon_offer_id,planning_slot_ids,planning_hours_planned,planning_hours_to_plan,project_id,task_id,reached_milestones_ids,calendar_booking_ids,calendar_event_id,remaining_hours_available,remaining_hours,has_displayed_warning_upsell,timesheet_ids,delivered_price_subtotal,delivered_price_tax,delivered_price_total,fsm_lot_id
False,2,[],"[12, 'S00012']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,241.0,36.14999999999998,277.15,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,27,S00012 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[10, 'S00010']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,255.0,255.0,0.0,510.0,76.5,586.5,255.0,293.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,22,S00010 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[10, 'S00010']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,241.0,36.14999999999998,277.15,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,23,S00010 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[8, 'S00008']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[33, '[FURN_8855] Drawer']","[24, '[FURN_8855] Drawer']","[1, 'Unit']",[],[],[],False,[FURN_8855] Drawer,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,110.5,110.5,0.0,221.0,33.150000000000006,254.15,110.5,127.08,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,18,S00008 - [FURN_8855] Drawer (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,lot,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Drawer,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[8, 'S00008']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,241.0,36.14999999999998,277.15,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,19,S00008 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[7, 'S00007']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),5.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,295.0,295.0,0.0,1475.0,221.25,1696.25,295.0,339.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,14,S00007 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,5.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",5.0,False,False,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,5.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[7, 'S00007']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[36, '[FURN_8999] Three-Seat Sofa']","[27, '[FURN_8999] Three-Seat Sofa']","[1, 'Unit']",[],[],[],False,"[FURN_8999] Three-Seat Sofa
Three Seater Sofa with Lounger in Steel Grey Colour",1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,173.0,173.0,0.0,173.0,25.94999999999999,198.95,173.0,198.95,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,173.0,198.95,consu,no,True,True,round_per_line,tax_excluded,15,S00007 - [FURN_8999] Three-Seat Sofa (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Three-Seat Sofa,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[7, 'S00007']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[6, '[FURN_8888] Office Lamp']","[6, '[FURN_8888] Office Lamp']","[1, 'Unit']",[],[],[],False,[FURN_8888] Office Lamp,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,40.0,40.0,0.0,40.0,6.0,46.0,40.0,46.0,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,16,S00007 - [FURN_8888] Office Lamp (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Lamp,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[7, 'S00007']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[5, '[FURN_7777] Office Chair']","[5, '[FURN_7777] Office Chair']","[1, 'Unit']",[],[],[],False,[FURN_7777] Office Chair,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,18.0,18.0,0.0,18.0,2.6999999999999993,20.7,18.0,20.7,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,17,S00007 - [FURN_7777] Office Chair (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[6, 'S00006']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[16, 'Lumber Inc']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,True,False,False,"[12, '[FURN_0096] Customizable Desk (Steel, White)']","[9, 'Customizable Desk']","[1, 'Unit']","[1, 3]",[],[],False,"[FURN_0096] Customizable Desk (Steel, White)
160x80cm, with large legs.",1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,750.0,750.0,0.0,750.0,112.5,862.5,750.0,862.5,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,13,"S00006 - [FURN_0096] Customizable Desk (Steel, White) (Lumber Inc)","[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,True,False,False,[],[],[1],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,"[1, 3]",False,"Customizable Desk (Steel, White)",False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[4, 'S00004']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[3, 'Virtual Interior Design']","[3, 'Virtual Interior Design']","[3, 'Working Time']",[],[],[],False,Virtual Interior Design,16.0,"[4, 'Hours']",False,[],False,False,False,False,[1],False,75.0,75.0,0.0,1200.0,180.0,1380.0,75.0,86.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_global_project,False,True,round_per_line,tax_excluded,8,S00004 - Virtual Interior Design (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,16.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",16.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Virtual Interior Design,False,False,False,"[405, 403, 401]",9.0,16.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[4, 'S00004']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[6, '[FURN_8888] Office Lamp']","[6, '[FURN_8888] Office Lamp']","[1, 'Unit']",[],[],[],False,[FURN_8888] Office Lamp,10.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,45.0,45.0,0.0,450.0,67.5,517.5,45.0,51.75,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,9,S00004 - [FURN_8888] Office Lamp (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,10.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",10.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Lamp,False,False,False,[],0.0,10.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[4, 'S00004']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[35, '[FURN_6741] Large Meeting Table']","[26, '[FURN_6741] Large Meeting Table']","[1, 'Unit']",[],[],[],False,"[FURN_6741] Large Meeting Table
Conference room table",3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,150.0,150.0,0.0,450.0,67.5,517.5,150.0,172.5,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,10,S00004 - [FURN_6741] Large Meeting Table (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[3],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Meeting Table,False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[4, 'S00004']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[5, '[FURN_7777] Office Chair']","[5, '[FURN_7777] Office Chair']","[1, 'Unit']",[],[],[],False,[FURN_7777] Office Chair,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,70.0,70.0,0.0,140.0,21.0,161.0,70.0,80.5,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,11,S00004 - [FURN_7777] Office Chair (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[3, 'S00003']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[12, 'Ready Mat']","[2, 'Mitchell Admin']",draft,"[233, 'United States']",False,False,False,False,"[3, 'Virtual Interior Design']","[3, 'Virtual Interior Design']","[3, 'Working Time']",[],[],[],False,Virtual Interior Design,10.0,"[4, 'Hours']",False,[],False,False,False,False,[1],False,30.75,30.75,0.0,307.5,46.129999999999995,353.63,30.75,35.36,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_global_project,True,False,round_per_line,tax_excluded,6,S00003 - Virtual Interior Design (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,10.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",10.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Virtual Interior Design,False,False,False,"[404, 398, 395, 392, 380, 379]",0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[3, 'S00003']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[12, 'Ready Mat']","[2, 'Mitchell Admin']",draft,"[233, 'United States']",False,False,False,False,"[5, '[FURN_7777] Office Chair']","[5, '[FURN_7777] Office Chair']","[1, 'Unit']",[],[],[],False,[FURN_7777] Office Chair,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,70.0,70.0,0.0,70.0,10.5,80.5,70.0,80.5,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,7,S00003 - [FURN_7777] Office Chair (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],35.0,2025-03-24 11:20:05,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[3, 'S00003']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[12, 'Ready Mat']","[2, 'Mitchell Admin']",draft,"[233, 'United States']",False,False,False,False,"[129, 'Deposit']","[109, 'Deposit']","[1, 'Unit']",[],[],[],False,Deposit,5.0,"[1, 'Units']",False,[],False,False,False,False,[],False,150.0,150.0,0.0,750.0,0.0,750.0,150.0,150.0,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,750.0,service,no,True,False,round_per_line,tax_excluded,110,S00003 - Deposit (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,5.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",5.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Deposit,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[54, 'S00054']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sent,"[233, 'United States']",False,False,False,False,"[19, '[E-COM09] Large Desk']","[13, '[E-COM09] Large Desk']","[1, 'Unit']",[],[],[],False,[E-COM09] Large Desk,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1799.0,1799.0,0.0,1799.0,269.8499999999999,2068.85,1799.0,2068.85,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,90,S00054 - [E-COM09] Large Desk (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],-6.0,2025-03-24 11:20:05,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Desk,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[53, 'S00053']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",draft,"[233, 'United States']",False,False,False,False,"[20, '[E-COM10] Pedal Bin']","[14, '[E-COM10] Pedal Bin']","[1, 'Unit']",[],[],[],False,[E-COM10] Pedal Bin,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",47.0,47.0,0.0,47.0,7.049999999999997,54.05,47.0,54.05,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,89,S00053 - [E-COM10] Pedal Bin (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],22.0,2025-03-24 11:20:05,False,22.0,22.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Pedal Bin,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[51, 'S00051']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",draft,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),1.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",295.0,295.0,0.0,295.0,44.25,339.25,295.0,339.25,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,86,S00051 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],16.0,2025-03-24 11:20:05,False,0.0,16.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[51, 'S00051']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",draft,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",120.5,120.5,0.0,120.5,18.080000000000013,138.58,120.5,138.58,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,False,round_per_line,tax_excluded,87,S00051 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],6.0,2025-03-24 11:20:05,False,6.0,9.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,0.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[29, 'S00029']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[18, 'Wood Corner, Ron Gibson']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1000.0,1000.0,0.0,2000.0,300.0,2300.0,1000.0,1150.0,False,0.0,0.0,manual,0.0,0.0,0.0,2.0,[],[],to invoice,0.0,0.0,2000.0,2300.0,service,event,False,True,round_per_line,tax_excluded,58,S00029 - Event Registration - Standard (Wood Corner),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,False,"[3, 'Conference for Architects']","[4, 'Standard']","[11, 10]",[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Standard,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
